2020.05.04,08:55,23483.00,23491.50,23468.00,23485.50,240
2020.05.04,09:00,23487.00,23520.00,23463.00,23472.50,486
2020.05.04,09:05,23474.50,23556.50,23467.00,23537.00,523
2020.05.04,09:10,23542.00,23569.00,23539.00,23564.00,440
2020.05.04,09:15,23560.50,23560.50,23529.00,23538.50,390
2020.05.04,09:20,23544.50,23572.00,23541.00,23552.00,384
2020.05.04,09:25,23553.50,23560.00,23527.50,23530.50,304
2020.05.04,09:30,23528.00,23551.50,23520.00,23549.50,280
2020.05.04,09:35,23549.00,23600.00,23548.50,23589.00,376
2020.05.04,09:40,23591.50,23599.00,23582.50,23587.00,265
2020.05.04,09:45,23587.50,23638.00,23586.50,23599.00,459
2020.05.04,09:50,23600.00,23619.00,23586.50,23590.00,321
2020.05.04,09:55,23588.00,23609.50,23577.50,23600.00,363
2020.05.04,10:00,23605.00,23628.50,23554.50,23581.50,610
2020.05.04,10:05,23584.00,23597.50,23561.00,23577.50,580
2020.05.04,10:10,23577.00,23578.00,23540.00,23562.00,501
2020.05.04,10:15,23563.00,23571.00,23518.50,23521.00,450
2020.05.04,10:20,23520.00,23524.50,23485.50,23523.00,466
2020.05.04,10:25,23522.00,23540.50,23506.00,23510.00,391
2020.05.04,10:30,23510.50,23565.50,23505.50,23558.00,439
2020.05.04,10:35,23557.00,23573.00,23542.00,23571.00,438
2020.05.04,10:40,23572.50,23578.50,23548.50,23571.50,410
2020.05.04,10:45,23572.00,23582.00,23553.00,23578.50,390
2020.05.04,10:50,23578.00,23585.50,23551.50,23562.50,355
2020.05.04,10:55,23561.00,23585.00,23540.50,23542.50,338
2020.05.04,11:00,23551.00,23583.00,23525.50,23580.00,451
2020.05.04,11:05,23582.00,23591.50,23556.00,23563.00,413
2020.05.04,11:10,23562.50,23569.00,23516.50,23522.00,389
2020.05.04,11:15,23519.50,23525.50,23489.50,23490.00,399
2020.05.04,11:20,23490.50,23516.50,23480.00,23500.50,382
2020.05.04,11:25,23501.00,23526.00,23494.00,23517.00,342
2020.05.04,11:30,23517.50,23521.00,23471.00,23474.00,324
2020.05.04,11:35,23473.00,23479.50,23464.00,23479.50,343
2020.05.04,11:40,23478.00,23509.50,23476.00,23491.00,344
2020.05.04,11:45,23490.50,23518.50,23490.00,23495.00,332
2020.05.04,11:50,23496.00,23509.00,23476.50,23488.00,337
2020.05.04,11:55,23487.50,23494.00,23472.50,23476.50,287
2020.05.04,12:00,23476.00,23480.00,23429.50,23429.50,352
2020.05.04,12:05,23428.50,23446.50,23423.50,23431.00,311
2020.05.04,12:10,23431.50,23435.50,23400.50,23405.50,367
2020.05.04,12:15,23405.00,23410.50,23388.00,23389.50,305
2020.05.04,12:20,23390.00,23407.00,23373.00,23382.50,301
2020.05.04,12:25,23382.00,23388.50,23369.00,23377.00,364
2020.05.04,12:30,23375.50,23393.00,23375.50,23387.00,279
2020.05.04,12:35,23385.00,23404.50,23378.50,23396.50,243
2020.05.04,12:40,23397.00,23434.50,23395.00,23429.50,288
2020.05.04,12:45,23430.00,23455.50,23429.00,23450.00,279
2020.05.04,12:50,23449.50,23464.50,23446.50,23461.00,256
2020.05.04,12:55,23460.50,23469.00,23445.00,23469.00,289
2020.05.04,13:00,23468.50,23475.50,23439.00,23441.00,284
2020.05.04,13:05,23442.50,23462.00,23440.00,23454.00,240
2020.05.04,13:10,23453.50,23484.50,23450.50,23484.50,298
2020.05.04,13:15,23488.00,23511.50,23480.50,23507.50,310
2020.05.04,13:20,23510.50,23514.00,23485.50,23487.00,307
2020.05.04,13:25,23486.50,23491.50,23459.50,23471.50,221
2020.05.04,13:30,23470.00,23494.00,23466.50,23477.00,272
2020.05.04,13:35,23476.50,23485.50,23464.50,23473.00,204
2020.05.04,13:40,23474.00,23501.00,23467.00,23491.50,219
2020.05.04,13:45,23488.50,23497.50,23477.50,23481.50,241
2020.05.04,13:50,23479.50,23481.00,23452.50,23453.50,217
2020.05.04,13:55,23454.00,23464.50,23444.50,23460.50,196
2020.05.04,14:00,23462.50,23465.00,23445.00,23448.00,207
2020.05.04,14:05,23448.50,23461.00,23431.50,23435.00,270
2020.05.04,14:10,23433.50,23450.50,23433.00,23443.50,221
2020.05.04,14:15,23440.50,23458.50,23429.50,23456.00,252
2020.05.04,14:20,23456.50,23467.00,23444.00,23444.50,233
2020.05.04,14:25,23445.00,23483.50,23445.00,23461.50,270
2020.05.04,14:30,23464.00,23483.50,23460.50,23478.00,241
2020.05.04,14:35,23478.50,23506.00,23478.00,23501.50,278
2020.05.04,14:40,23502.50,23505.50,23470.50,23477.50,269
2020.05.04,14:45,23478.00,23496.50,23477.50,23489.00,223
2020.05.04,14:50,23488.50,23532.50,23478.00,23527.00,289
2020.05.04,14:55,23525.50,23536.50,23484.00,23484.00,328
